Date,Open,High,Low,Close,Volume,OpenInt,ticker
2016-02-17,19.684,20.248,18.855,19.803,6677806,0,OKE
2016-02-18,20.166,20.231,18.683,19.309,4095862,0,OKE
2016-02-19,18.859,19.01,18.323,18.827,3069376,0,OKE
2016-02-22,19.274,19.819,19.201,19.502,4493272,0,OKE
2016-02-23,19.429,19.721,18.727,19.419,5077630,0,OKE
2016-02-24,18.864,19.785,18.171,19.611,6062686,0,OKE
2016-02-25,19.429,19.702,18.683,19.474,4624260,0,OKE
2016-02-26,20.03,21.575,19.848,20.968,6170910,0,OKE
2016-02-29,21.061,22.208,20.804,21.869,4627529,0,OKE
2016-03-01,22.08,22.327,21.269,22.054,2942803,0,OKE
2016-03-02,21.869,23.319,21.69,23.303,3524483,0,OKE
2016-03-03,23.083,24.514,23.073,24.242,4750423,0,OKE
2016-03-04,24.559,25.543,23.337,24.022,5131316,0,OKE
2016-03-07,24.031,25.671,24.031,25.18,4552104,0,OKE
2016-03-08,24.997,25.078,23.712,23.894,5399773,0,OKE
2016-03-09,24.35,24.703,23.434,24.121,3530842,0,OKE
2016-03-10,23.922,25.211,23.712,24.997,4208041,0,OKE
2016-03-11,25.315,26.036,25.215,25.799,3445997,0,OKE
2016-03-14,25.38,25.907,25.078,25.679,2502140,0,OKE
2016-03-15,25.151,25.279,24.414,25.261,2053982,0,OKE
2016-03-16,25.46,26.938,25.425,26.891,2578745,0,OKE
2016-03-17,27.065,27.777,26.629,27.539,2802396,0,OKE
2016-03-18,27.85,28.24,27.056,28.084,9372859,0,OKE
2016-03-21,28.05,28.084,26.72,27.056,3170758,0,OKE
2016-03-22,26.637,27.743,26.473,27.531,2581850,0,OKE
2016-03-23,27.147,27.338,25.89,25.916,2627761,0,OKE
2016-03-24,25.435,26.181,25.033,26.135,3514980,0,OKE
2016-03-28,25.88,26.235,25.57,25.816,2179882,0,OKE
2016-03-29,25.298,26.098,24.924,25.936,2880171,0,OKE
2016-03-30,26.29,26.865,25.989,26.464,2550485,0,OKE
2016-03-31,26.436,27.275,26.29,27.212,2815383,0,OKE
2016-04-01,26.501,26.847,25.972,26.181,2913822,0,OKE
2016-04-04,26.063,26.801,25.789,25.853,2325487,0,OKE
2016-04-05,25.607,26.493,25.435,25.907,2661610,0,OKE
2016-04-06,26.208,26.946,26.08,26.629,1891843,0,OKE
2016-04-07,26.328,27.006,26.026,26.381,2071601,0,OKE
2016-04-08,27.047,27.83,26.998,27.329,2036311,0,OKE
2016-04-11,27.657,28.068,27.175,27.384,2566619,0,OKE
2016-04-12,27.712,29.762,27.521,29.48,3373607,0,OKE
2016-04-13,29.607,29.689,28.923,29.033,2519623,0,OKE
2016-04-14,29.033,29.244,28.595,28.915,1684074,0,OKE
2016-04-15,28.714,29.18,28.287,28.86,1922156,0,OKE
2016-04-18,27.858,29.899,27.739,29.307,3599384,0,OKE
2016-04-19,29.673,31.352,29.673,31.337,3503777,0,OKE
2016-04-20,31.002,32.088,30.865,31.713,3716436,0,OKE
2016-04-21,31.758,32.441,31.321,31.722,2749014,0,OKE
2016-04-22,31.675,32.834,31.675,32.634,3005534,0,OKE
2016-04-25,32.624,32.861,31.832,32.241,3054516,0,OKE
2016-04-26,32.604,33.191,32.36,33.026,2804110,0,OKE
2016-04-27,33.289,35.029,33.281,33.783,4612892,0,OKE
2016-04-28,33.665,33.832,32.739,32.951,4079767,0,OKE
2016-04-29,33.155,34.026,32.97,33.499,4038778,0,OKE
2016-05-02,33.323,33.434,32.332,33.342,2604596,0,OKE
2016-05-03,32.46,33.268,32.024,33.165,3933746,0,OKE
2016-05-04,33.787,35.955,33.573,35.371,6564670,0,OKE
2016-05-05,35.899,36.834,35.676,36.103,3878607,0,OKE
2016-05-06,35.797,37.031,35.685,36.854,2599747,0,OKE
2016-05-09,37.066,37.556,35.738,36.362,2851808,0,OKE
2016-05-10,36.798,37.678,36.592,37.14,2996125,0,OKE
2016-05-11,37.14,37.799,36.399,37.131,3084467,0,OKE
2016-05-12,37.697,38.113,36.779,37.335,2650967,0,OKE
2016-05-13,37.196,38.716,37.159,38.03,2793871,0,OKE
2016-05-16,38.669,39.088,38.262,38.743,2499701,0,OKE
2016-05-17,38.623,39.447,38.42,38.938,3091066,0,OKE
2016-05-18,38.549,38.633,36.927,37.187,4323498,0,OKE
2016-05-19,36.658,38.652,36.344,38.493,2873416,0,OKE
2016-05-20,38.559,38.985,37.687,38.957,2251904,0,OKE
2016-05-23,38.465,39.105,38.132,38.614,2356606,0,OKE
2016-05-24,38.493,38.855,38.095,38.642,3240659,0,OKE
2016-05-25,38.92,40.236,38.743,39.911,2628192,0,OKE
2016-05-26,40.291,40.319,39.216,39.447,1610280,0,OKE
2016-05-27,39.16,39.865,38.808,39.595,2082342,0,OKE
2016-05-31,39.782,41.041,39.615,40.078,3226089,0,OKE
2016-06-01,39.644,40.661,39.337,40.561,3125265,0,OKE
2016-06-02,39.948,40.653,39.569,40.522,2058130,0,OKE
2016-06-03,40.569,41.032,40.413,40.8,2315144,0,OKE
2016-06-06,41.163,42.386,41.078,41.793,2460709,0,OKE
2016-06-07,42.043,42.682,41.727,42.402,2174033,0,OKE
2016-06-08,42.516,42.656,41.941,42.313,2486838,0,OKE
2016-06-09,41.542,43.357,41.367,43.118,2661614,0,OKE
2016-06-10,42.303,42.682,41.5,41.877,3111178,0,OKE
2016-06-13,41.515,42.181,41.097,41.682,2511890,0,OKE
2016-06-14,41.569,42.372,41.125,42.329,3023373,0,OKE
2016-06-15,42.144,42.338,41.237,41.718,3138587,0,OKE
2016-06-16,41.329,41.83,40.522,41.608,3088502,0,OKE
2016-06-17,41.663,42.496,41.311,42.228,5964913,0,OKE
2016-06-20,42.904,43.239,42.524,42.663,3938023,0,OKE
2016-06-21,42.59,43.794,41.931,43.377,3375501,0,OKE
2016-06-22,43.758,43.868,42.951,42.998,2581681,0,OKE
2016-06-23,43.6,43.627,42.746,43.423,2352738,0,OKE
2016-06-24,41.579,43.674,41.569,42.46,5335833,0,OKE
2016-06-27,42.2,43.165,40.903,41.347,3761830,0,OKE
2016-06-28,42.274,43.062,41.245,42.524,3119677,0,OKE
2016-06-29,43.062,44.136,42.672,43.858,2886260,0,OKE
2016-06-30,43.813,44.008,42.913,43.97,3055005,0,OKE
2016-07-01,44.008,44.257,43.794,44.082,1961293,0,OKE
2016-07-05,43.655,43.803,42.774,43.674,2936663,0,OKE
2016-07-06,43.534,43.97,42.626,43.934,3602357,0,OKE
2016-07-07,44.304,45.204,43.081,43.544,3095258,0,OKE
2016-07-08,44.034,44.304,43.562,43.886,2072555,0,OKE
2016-07-11,43.988,44.72,43.951,43.96,1922444,0,OKE
2016-07-12,44.424,45.486,44.424,44.961,2594133,0,OKE
2016-07-13,44.758,45.164,43.665,43.868,3198961,0,OKE
2016-07-14,44.304,44.526,43.655,44.008,2311309,0,OKE
2016-07-15,44.248,44.803,44.109,44.591,2167553,0,OKE
2016-07-18,44.313,44.43,43.858,44.202,1918477,0,OKE
2016-07-19,44.257,44.294,43.591,44.026,2414212,0,OKE
2016-07-20,43.841,44.1,42.656,43.774,2378388,0,OKE
2016-07-21,43.784,44.313,42.764,42.887,1903553,0,OKE
2016-07-22,43.219,43.544,42.228,42.672,2035498,0,OKE
2016-07-25,42.19,42.59,41.559,42.099,2638799,0,OKE
2016-07-26,41.903,42.385,41.699,41.995,2196751,0,OKE
2016-07-27,41.986,42.478,40.413,40.735,3508603,0,OKE
2016-07-28,40.671,41.153,40.188,40.848,2620872,0,OKE
2016-07-29,40.569,41.643,40.338,41.505,2816381,0,OKE
2016-08-01,41.134,41.413,39.651,39.837,3118187,0,OKE
2016-08-02,40.3,40.903,39.718,40.717,3699280,0,OKE
2016-08-03,41.237,42.516,39.726,42.487,3708762,0,OKE
2016-08-04,41.873,42.708,41.75,42.266,2717152,0,OKE
2016-08-05,42.06,42.426,41.581,42.182,1813364,0,OKE
2016-08-08,42.576,43.544,42.406,42.813,2285487,0,OKE
2016-08-09,43.045,43.254,42.416,42.511,1329337,0,OKE
2016-08-10,42.803,43.205,42.098,42.257,1907626,0,OKE
