feature,mean,std
log_return,0.001088257978779992,0.01976495372564466
rsi_14,54.498751440364885,11.848202342244802
macd_line,0.38102961355226606,1.4642191876089654
macd_hist,0.0055637125815292685,0.4483274172615136
ema_50_200_ratio,1.0662600467775039,0.07722685190511669
obv,146673465.50854522,292238174.1951038
vwap,37.78635757819892,42.539045193681
bb_width,0.11887692044657101,0.07834965447795754
atr_14,1.3205731915590775,1.5795620153987036
