Date,Open,High,Low,Close,Volume,OpenInt,ticker,log_return,rsi_14,ema_50_200_ratio,macd_line,macd_hist,obv,vwap,bb_width,atr_14
2009-01-30,9.0748,9.0748,8.5947,8.6894,17059575,0,GLW,-0.03592036549236187,65.83786482133189,1.0013788501080891,0.015206459345531442,0.0541844328341887,-19248661.0,8.67071404031948,0.26613645654013396,0.5973785714285714
2009-02-02,8.5346,8.9306,8.5004,8.8095,16505685,0,GLW,0.013726792634125079,66.6945599484618,1.0018649954163652,0.02487141672337856,0.05107951216962865,-2742976.0,8.67368333695097,0.2659006819858616,0.5703785714285715
2009-02-03,8.9561,8.9561,8.5518,8.8699,11889478,0,GLW,0.006832837652230788,67.14084900990164,1.002530625091947,0.03697847544706789,0.05054925671465439,9146502.0,8.676933430996352,0.2637850190314347,0.5562857142857143
2009-02-04,8.9392,9.713,8.9392,9.2374,23542816,0,GLW,0.040596938475163574,69.79308704278299,1.0044031462045186,0.07535889495483339,0.07114374097793591,32689318.0,8.708743937325458,0.23768010719090316,0.5809071428571428
2009-02-05,9.0845,9.54,8.8607,9.4277,23031874,0,GLW,0.02039170368136337,71.09417786891673,1.0068213555303627,0.11975086015374181,0.09242856494147547,55721192.0,8.73587885357748,0.2321629862069554,0.5876571428571429
2009-02-06,9.583,10.194,9.583,10.082,32419614,0,GLW,0.0670994912031347,75.07015331423138,1.0113136236141556,0.20536107949586224,0.14243102742687672,88140806.0,8.812644364932446,0.2585067532606185,0.5988285714285715
2009-02-09,10.252,10.571,10.03,10.235,22654952,0,GLW,0.01506156345281363,75.9047729251331,1.0160800389301419,0.2822994441713593,0.17549551368189903,110795758.0,8.874530979164739,0.2978364914416581,0.596357142857143
2009-02-10,10.039,10.314,9.4982,9.609,22379854,0,GLW,-0.06311305981812203,66.1470781630851,1.0185008978619565,0.28942438009465477,0.14609635968415557,88415904.0,8.911862224482608,0.30773568859468514,0.6208571428571429
2009-02-11,9.688,9.721,9.3933,9.599,12393902,0,GLW,-0.0010412329137309258,66.00111617387455,1.0207575976742471,0.2909105905178109,0.11806605608584933,76022002.0,8.926160279071718,0.3103703103617652,0.6117357142857143
2009-02-12,9.2827,9.797,9.2045,9.763,18361780,0,GLW,0.016940803862134503,67.27643352915452,1.023436773732052,0.3018424010713616,0.10319829331152006,94383782.0,8.946769824126537,0.3017936417158899,0.5932785714285715
