Date,Open,High,Low,Close,Volume,OpenInt,ticker,log_return,rsi_14,ema_50_200_ratio,macd_line,macd_hist,obv,vwap,bb_width,atr_14
2009-01-30,15.748,15.992,15.211,15.409,8643186,0,CNQ,-0.016285642029029667,63.98923649019242,0.9594963391125799,-0.766639198301494,-0.06484186460421049,-7136723.0,16.759788402358243,0.3974947633806274,1.1292857142857147
2009-02-02,14.803,15.244,14.658,14.915,8656413,0,CNQ,-0.03258433633300459,61.327695879458496,0.9556971849414179,-0.8030094622876369,-0.08096970287228267,-15793136.0,16.6753439215248,0.40517447954165275,1.075714285714286
2009-02-03,15.036,15.036,14.568,14.769,9841135,0,CNQ,-0.009837028522538545,60.526420588563134,0.9518452980023763,-0.8340003020227904,-0.08956843408594894,-25634271.0,16.580967365420904,0.3808316282955613,1.0431428571428574
2009-02-04,14.975,15.194,14.706,14.975,11422417,0,CNQ,0.013851754557339687,61.294830787728564,0.9485214780924063,-0.8323435490856852,-0.07032934491907494,-14211854.0,16.4918222760464,0.31980094898507744,1.002285714285715
2009-02-05,14.993,15.783,14.725,15.729,10111599,0,CNQ,0.049123998256992284,64.0531012489613,0.9466073912880546,-0.7614119785613358,0.0004817804842196516,-4100255.0,16.441757417179254,0.2899494618490052,0.9968571428571433
2009-02-06,15.097,16.364,14.586,16.121,13033227,0,CNQ,0.02461662763535603,65.43233332316629,0.9454465476448445,-0.665891095916205,0.07680213050348039,8932972.0,16.399371965304105,0.2308630236551857,1.0438571428571433
2009-02-09,16.535,17.239,16.527,16.893,9464908,0,CNQ,0.04677656504672979,68.0336038133486,0.9456332062575673,-0.5218802494459016,0.17665038157902702,18397880.0,16.418534598538578,0.18651875496924286,0.9780000000000006
2009-02-10,17.085,17.189,15.349,15.583,11372140,0,CNQ,-0.08071875847711368,59.80890540928418,0.9436666466994502,-0.5076053099099571,0.15274025689197723,7025740.0,16.401460167535525,0.1714649164723074,1.0364285714285721
2009-02-11,15.921,15.921,14.924,15.115,10065813,0,CNQ,-0.030492948232056092,57.15076572456844,0.9410344643264136,-0.5279698979098875,0.1059005351136375,-3040073.0,16.35990513325107,0.16446015150958582,1.0235000000000005
2009-02-12,14.865,15.142,14.518,15.063,8759125,0,CNQ,-0.00344622251074324,56.84844168394861,0.9384555454965978,-0.5420564566231096,0.07345118112033233,-11799198.0,16.312917995794447,0.16508859830603118,0.9405000000000004
2009-02-13,15.177,15.392,14.915,14.96,8155921,0,CNQ,-0.006861433174346992,56.21411270218028,0.935843024609946,-0.5551321769069943,0.0483003686691581,-19955119.0,16.27712360603629,0.16422929467788103,0.9052857142857148
2009-02-17,14.343,14.343,13.634,13.702,10611940,0,CNQ,-0.08783816496562388,49.019708790097894,0.9312683531011842,-0.6594036708398736,-0.04477690021097691,-30567059.0,16.18972715004409,0.17889174671957034,0.9552857142857147
2009-02-18,13.874,13.971,13.32,13.607,8894499,0,CNQ,-0.006957441371985925,48.514755793637285,0.9267574130754654,-0.7411616370740113,-0.1012278931560916,-39461558.0,16.113503462767078,0.2065241853297728,0.9403571428571432
2009-02-19,13.927,14.247,13.597,13.874,8736215,0,CNQ,0.019432218754388244,50.07144378076705,0.9229176632574941,-0.7754715919631607,-0.1084302784361928,-30725343.0,16.050709308915785,0.22368870099616237,0.9290714285714289
2009-02-20,13.617,13.798,13.206,13.389,9577884,0,CNQ,-0.03558311064786709,47.27524680071355,0.9184523657887649,-0.8322047863411193,-0.13213077825132102,-40303227.0,15.972489167867998,0.2494142675968985,0.9210000000000004
2009-02-23,13.617,13.718,12.652,12.697,10716280,0,CNQ,-0.053067729227588165,43.53924100480309,0.913032471197484,-0.922372334228795,-0.17783866091119738,-51019507.0,15.875929894309236,0.28915375646978964,0.9435000000000003
2009-02-24,12.774,14.058,12.774,13.883,12537443,0,CNQ,0.08929932496501106,50.72631414918183,0.9098949567269512,-0.8878953722122596,-0.11468935911572953,-38482064.0,15.790948018020647,0.291948996212438,1.0072857142857148
2009-02-25,13.874,14.187,13.414,13.718,15306618,0,CNQ,-0.011956230975535609,49.77698271985174,0.9066430698068697,-0.8639274347666852,-0.07257713733612403,-53788682.0,15.704002474087382,0.29875064266631474,1.0276428571428575
